VILLE,DEPARTEMENT,CODE INSEE,NOM DU SITE,GROUPE DE DECHETS,SOUS-GROUPE DE DECHETS,DESCRIPTION PHYSIQUE,CATEGORIE,FAMILLE IN,VOLUME EQUIVALENT CONDITIONNE,MAJORATION,ACTIVITE ( Bq),PRINCIPAUX RADIONUCLEIDES
"""BREST""","""29""","""29019""",&quot;BREST REGIONAL UNIVERSITY HOSPITAL CENTER - AUGUSTIN MORVAN HOSPITAL - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""40""","""0""","""-""","&quot;18F,68Ga,123I,131I,99mTc,177Lu&quot;"
"""BREST""","""29""","""29019""",&quot;BREST REGIONAL UNIVERSITY HOSPITAL CENTER - LA CAVALE BLANCHE HOSPITAL - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""30""","""0""","""-""","""111In,123I,125I,201Tl,99mTc"""
&quot;QUIMPER&quot;,"""29""","""29232""",&quot;GEORGES CHARPAK CENTER - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2,5""","""0""","""-""","&quot;18F,99Mo,111In,123I,99mTc&quot;"
&quot;IN THE NAME&quot;,"""30""","""30189""",&quot;CHU - CAREMEAU HOSPITAL - NUCLEAR MEDICINE AND MEDICAL BIOPHYSICS DEPARTMENT&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2""","""0""","""-""","&quot;18F,123I,131I,99mTc,90Y,177Lu&quot;"
&quot;IN THE NAME&quot;,"""30""","""30189""",&quot;SCINTIGARD - NUCLEAR MEDICINE - NIMES&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""7,7""","""0""","""-""","&quot;123I,99mTc&quot;"
"""TOULOUSE""","""31""","""31555""",&quot;CHU - PURPAN HOSPITAL - IFB BIOCHEMISTRY LABORATORY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2""","""0""","""-""","""125I"""
"""TOULOUSE""","""31""","""31555""",&quot;CHU - HOSPITAL RANGUEIL - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""4""","""0""","""-""","&quot;123I,99mTc&quot;"
"""CORNEBARRIEU""","""31""","""31150""",&quot;CLINIQUE DES CEDRES - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""5,2""","""0""","""-""","""111In,123I,201Tl,99mTc"""
"""TOULOUSE""","""31""","""31555""","&quot;MOLECULAR AND FUNCTIONAL IMAGING CENTER (CIMOF) - NUCLEAR MEDICINE DEPARTMENT, CLINIQUE PASTEUR (SMNP)&quot;","""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""10,4""","""0""","""-""","""18F,123I,201Tl,99mTc"""
&quot;TALENCE&quot;,"""33""","""33522""",&quot;BORDEAUX CHU - HAUT LEVEQUE HOSPITAL - NUCLEAR MEDICINE - SCINTIGRAPHY - RADIOTHERAPY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""30""","""0""","""-""","&quot;18F,123I,125I,131I,99mTc,177Lu&quot;"
&quot;TALENCE&quot;,"""33""","""33522""",&quot;BORDEAUX CHU - PELLEGRIN HOSPITAL - NUCLEAR MEDICINE - SCINTIGRAPHY - RADIOTHERAPY - BIOLOGY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2""","""0""","""-""","&quot;67Ga,123I,99mTc,90Y&quot;"
"""BORDEAUX""","""33""","""33063""",&quot;BORDEAUX NORD AQUITAINE POLYCLINIC - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""18""","""0""","""-""","""18F,67Ga,111In,123I,131I,99mTc"""
&quot;BEZIERS&quot;,"""34""","""34032""",&quot;LIBERAL CENTER FOR NUCLEAR MEDICINE / SCP - SCINTIGRAPHY/TEP-SCAN&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""5""","""0""","""-""","""18F,111In,123I,131I,201Tl,99mTc"""
"""MONTPELLIER""","""34""","""34172""",&quot;CLEMENTVILLE CLINIC - RADIOTHERAPY CENTER - BRACHYTHERAPY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,027""","""0""","""-""","""125I"""
&quot;REINDEER&quot;,"""35""","""35238""",&quot;EUGENE MARQUIS CENTER - REGIONAL CENTER FOR THE FIGHT AGAINST CANCER - NUCLEAR MEDICINE - SCINTIGRAPHY - RADIOANALYSIS&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""15""","""0""","""-""","""111In,123I,131I,153Sm,99mTc,177Lu"""
&quot;BESANCON&quot;,"""25""","""25056""",&quot;GIE NUCLEAR MEDICINE SAINT VINCENT - NUCLEAR MEDICINE CENTER&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2""","""0""","""-""","&quot;123I,131I,201Tl,99mTc&quot;"
"""TOURS""","""37""","""37261""",&quot;TOURS REGIONAL UNIVERSITY HOSPITAL CENTER - TROUSSEAU HOSPITAL - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""1""","""0""","""-""","""111In,123I,201Tl,99mTc"""
"""TOURS""","""37""","""37261""",&quot;TOURS CHU - BRETONNEAU HOSPITAL - NUCLEAR MEDICINE DEPARTMENT - IMAGING - THERAPY - BIOMEDICAL RESEARCH&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""10""","""0""","""-""","&quot;18F,68Ga,123I,131I,99mTc,177Lu&quot;"
&quot;CHAMBRAY-LES-TOURS&quot;,"""37""","""37050""",&quot;NUCLEAR MEDICINE TOURANGELLE - NUCLEAR MEDICINE CHAMBRAY-LES-TOURS&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,3""","""0""","""-""","&quot;57Co,18F,99Mo,111In,123I,99mTc&quot;"
"""GRENOBLE""","""38""","""38185""",&quot;SCINTEP - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""1""","""0""","""-""","""18F,123I,201Tl,99mTc"""
"""BLOIS""","""41""","""41018""",&quot;BLESOIS AND REGIONAL SCINTIGRAPHIC IMAGING CENTER (CIBER) - BLOIS HOSPITAL CENTER - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2""","""0""","""-""",&quot;99mTc&quot;
&quot;SAINT ETIENNE&quot;,"""42""","""42218""",&quot;ST ETIENNE CHU - NORTH HOSPITAL - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3""","""0""","""-""","&quot;18F,68Ga,111In,131I,99mTc,90Y&quot;"
"""ROANNE""","""42""","""42187""",&quot;RENAISON CLINIC - NUCLEAR IMAGING CENTER (CIN) - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,7""","""0""","""-""","&quot;18F,67Ga,123I,131I,201Tl,99mTc&quot;"
&quot;MOUGINS&quot;,"""6""","""6085""",&quot;NUCLEAR IMAGING CENTER (SELARL CIN) - PLEIN SKY CLINIC - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,15""","""0""","""-""","""18F,111In,123I,131I,99mTc"""
&quot;NANTES&quot;,"""44""","""44109""",&quot;CHU - GUILLAUME AND RENE LAENNEC HOSPITAL - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""7""","""0""","""-""","&quot;123I, 201Tl, 99mTc&quot;"
&quot;NANTES&quot;,"""44""","""44109""",&quot;CHU DE NANTES - HOTEL DIEU - NUCLEAR MEDICINE - SCINTIGRAPHY - RADIOTHERAPY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""35""","""0""","""-""","""111In,123I,125I,131I,99mTc,177Lu"""
"""ORLEANS""","""45""","""45234""",&quot;ORLEANS REGIONAL HOSPITAL CENTER - NUCLEAR MEDICINE LA SOURCE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3""","""0""","""-""","""18F,111In,123I,131I,201Tl,99mTc"""
&quot;AGENT&quot;,"""47""","""47001""",&quot;AGEN SAINT-ESPRIT HOSPITAL CENTER - NUCLEAR MEDICINE - SCINTIGRAPHY - BIOPHYSICS&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""15,779""","""0""","""-""","""67Ga,111In,123I,131I,201Tl,99mTc"""
"""ANGERS""","""49""","""49007""",&quot;ANGERS CHU - LARREY HOSPITAL - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""10""","""0""","""-""","""68Ge,18F,111In,123I,131I,99mTc"""
"""REIMS""","""51""","""51454""",&quot;ICCREIMS POLYCLINIC OF COURLANCY - BRACHYTHERAPY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,002""","""0""","""-""","&quot;192Ir, 125I&quot;"
CHAUMONT,"""52""","""61103""",&quot;CHAUMONT HOSPITAL CENTER - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3""","""0""","""-""","""111In,123I,131I,153Sm,201Tl,99mTc"""
"""MAXEVILLE""","""54""","""54357""",&quot;LORRAIN ISOTOPIC IMAGING CENTER - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""30""","""0""","""-""","&quot;57Co,68Ge,18F,99Mo,201Tl,99mTc&quot;"
&quot;VANDOEUVRE-LES-NANCY&quot;,"""54""","""54547""",&quot;CHRU NANCY - NUCLEAR MEDICINE - SCINTIGRAPHY - RADIOTHERAPY - HBA BIOLOGY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""30""","""0""","""-""","&quot;18F,68Ga,125I,131I,99mTc,177Lu&quot;"
&quot;VALVES&quot;,"""56""","""56260""",&quot;MORBIHAN NUCLEAR MEDICINE CENTER - BRITTANY ATLANTIC HOSPITAL CENTER - SCINTIGRAPHY - POSITRON EMISSION TOMOGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""8""","""0""","""-""","&quot;18F,123I,99mTc&quot;"
"""METZ""","""57""","""57463""",&quot;METZ-THIONVILLE REGIONAL HOSPITAL CENTER - MERCY HOSPITAL - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""1,1""","""0""","""-""","""18F,111In,123I,131I,201Tl,99mTc"""
&quot;VILLENEUVE D&#39;ASCQ&quot;,"""59""","""59009""",&quot;RADIOLOGICAL CLINIC OF THE IMANORD HPVA PARK - NUCLEAR MEDICINE DEPARTMENT&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,5""","""0""","""-""","""67Ga,111In,123I,131I,201Tl,99mTc"""
&quot;LITTLE&quot;,"""59""","""59350""",&quot;LILLE UNIVERSITY REGIONAL HOSPITAL CENTER - CLAUDE HURIEZ HOSPITAL - NUCLEAR MEDICINE DEPARTMENT&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""8""","""0""","""-""","""18F,111In,123I,131I,99mTc,90Y"""
&quot;LITTLE&quot;,"""59""","""59350""",&quot;LILLE UNIVERSITY REGIONAL HOSPITAL CENTER - ROGER SALENGRO HOSPITAL - NUCLEAR MEDICINE - FUNCTIONAL IMAGING&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""100""","""0""","""-""","&quot;18F,123I,131I,99mTc,90Y,177Lu&quot;"
&quot;VALENCIAN&quot;,"""59""","""59606""",&quot;VALENCIENNES HOSPITAL CENTER - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3""","""0""","""-""","&quot;18F,123I,99mTc&quot;"
&quot;CREIL&quot;,"""60""","""60175""",&quot;CIRIOS - NUCLEAR MEDICINE CREIL&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""1""","""0""","""-""","""18F,111In,123I,201Tl,99mTc"""
"""BEAUVAIS""","""60""","""60057""",&quot;BEAUVAIS HOSPITAL CENTER - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2,6""","""0""","""-""","""111In,123I,201Tl,99mTc"""
"""ARRAS""","""62""","""62041""",&quot;SPACE ARTOIS SANTE ARRAS - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""4,451""","""0""","""-""","""18F,67Ga,111In,123I,201Tl,99mTc"""
&quot;BOULOGNE-SUR-MER&quot;,"""62""","""62160""",&quot;BOLOGNE-SUR-MER HOSPITAL CENTER - DOCTOR DUCHENNE HOSPITAL - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""1,11""","""0""","""-""","&quot;18F,67Ga,123I,131I,201Tl,99mTc&quot;"
"""BETHUNE""","""62""","""62119""",&quot;GERMON AND GAUTHIER HOSPITAL CENTER OF BETHUNE-BEUVRY - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,14""","""0""","""-""","""67Ga,111In,123I,131I,153Sm,99mTc"""
&quot;BERCK&quot;,"""62""","""62108""",&quot;CALOT INSTITUTE - HOPALE FOUNDATION - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,5""","""0""","""-""","&quot;67Ga,99mTc&quot;"
&quot;WOOD-BERNARD&quot;,"""62""","""62148""",&quot;BOIS BERNARD MEDICAL IMAGING SOCIETY (SIMBB) - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""1""","""0""","""-""","""18F,67Ga,111In,123I,201Tl,99mTc"""
"""CLERMONT-FERRAND""","""63""","""63113""",&quot;JEAN PERRIN CENTER - REGIONAL CENTER FOR THE FIGHT AGAINST CANCER - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""5""","""0""","""-""","&quot;18F,123I,125I,131I,99mTc,177Lu&quot;"
"""BAYONNE""","""64""","""64102""",&quot;HOSPITAL CENTER OF THE BASQUE COAST - NUCLEAR MEDICINE - SCINTIGRAPHY - RADIOTHERAPY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3""","""0""","""-""","""18F,51Cr,123I,131I,99mTc"""
&quot;NO LONGER&quot;,"""64""","""64445""",&quot;FRANCOIS MITTERRAND HOSPITAL CENTER - NUCLEAR MEDICINE - BIOLOGY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""44,3""","""0""","""-""","&quot;18F,67Ga,123I,131I,201Tl,99mTc&quot;"
&quot;PERPIGNAN&quot;,"""66""","""66136""",&quot;PERPIGNAN HOSPITAL CENTER - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,6""","""0""","""-""","""18F,111In,123I,201Tl,99mTc,90Y"""
"""HAGUENAU""","""67""","""67180""",&quot;HAGUENAU HOSPITAL CENTER - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3""","""0""","""-""","""18F,67Ga,111In,123I,201Tl,99mTc"""
&quot;MULHOUSE&quot;,"""68""","""68224""",&quot;HOSPITAL GROUP OF THE REGION OF MULHOUSE AND SOUTH-ALSACE - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2""","""0""","""-""","&quot;99Mo,111In,123I,131I,201Tl,99mTc&quot;"
&quot;MULHOUSE&quot;,"""68""","""68224""",&quot;FOUNDATION OF THE HOUSE OF THE DIACONATE - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""4""","""0""","""-""","&quot;99Mo,111In,123I,131I,201Tl,99mTc&quot;"
&quot;COLMAR&quot;,"""68""","""68066""",&quot;COLMAR CIVIL HOSPITALS - LOUIS PASTEUR HOSPITAL - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""20""","""0""","""-""","&quot;89Sr,111In,131I,99mTc&quot;"
&quot;SOURCE&quot;,"""69""","""69029""",&quot;EST HOSPITAL GROUP - NUCLEAR MEDICINE CENTER&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""58,51""","""0""","""-""","""18F,123I,131I,201Tl,99mTc,177Lu"""
&quot;SOURCE&quot;,"""69""","""69029""",&quot;EST HOSPITAL GROUP - HORMONOLOGY DEPARTMENT&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""5,068""","""0""","""-""","""32P,125I"""
&quot;PIERRE-BENITE&quot;,"""69""","""69152""",&quot;LYON SOUTH HOSPITAL CENTER - NUCLEAR MEDICINE - RADIOPHARMACY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,2""","""0""","""-""","&quot;18F,68Ga,111In,99mTc,90Y&quot;"
&quot;VILLEURBANNE&quot;,"""69""","""69266""",&quot;AUTONOMOUS SERVICE OF NUCLEAR MEDICINE OF THE DOUA (SELARL) - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,8""","""0""","""-""","""18F,201Tl,99mTc"""
"""MACON""","""71""","""71270""",&quot;PARK NUCLEAR MEDICINE CENTER - MACON NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,15""","""0""","""-""","&quot;123I,131I,201Tl,99mTc&quot;"
&quot;LE CREUSOT&quot;,"""71""","""71153""",&quot;SELARL NUCLEARIS - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2""","""0""","""-""","""67Ga,111In,123I,131I,201Tl,99mTc"""
&quot;LE MANS&quot;,"""72""","""72181""",&quot;LE MANS HOSPITAL CENTER - DIRECTORATE OF OPERATIONS AND COURSES&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3""","""0""","""-""","""18F,123I,131I,201Tl,99mTc"""
&quot;LE MANS&quot;,"""72""","""72181""",&quot;ILC CENTER JEAN BERNARD - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""11""","""0""","""-""","&quot;99Mo,111In,123I,131I,201Tl,99mTc&quot;"
&quot;CHAMBERY&quot;,"""73""","""73065""",&quot;METROPOLE SAVOIE HOSPITAL CENTER - NUCLEAR MEDICINE - RADIOTHERAPY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3""","""0""","""-""","""18F,111In,123I,131I,153Sm,99mTc"""
&quot;EPAGNY METZ-TESSY&quot;,"""74""","""74112""",&quot;ANNECY NUCLEAR IMAGING CENTER - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""1,5""","""0""","""-""","""18F,111In,123I,201Tl,99mTc"""
"""BONNEVILLE""","""74""","""16051""",&quot;ALPES LEMAN HOSPITAL CENTER - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""4""","""0""","""-""","""18F,123I,131I,153Sm,99mTc"""
"""PARIS 18""","""75""","""75118""",&quot;CHU - BICHAT-CLAUDE BERNARD HOSPITAL GROUP (AP-HP) - NUCLEAR MEDICINE - SCINTIGRAPHY - RADIOTHERAPY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""2,3""","""0""","""-""","""111In,123I,125I,131I,201Tl,99mTc"""
"""PARIS 12""","""75""","""75112""",&quot;CHU - ARMAND TROUSSEAU CHILDREN&#39;S HOSPITAL (AP-HP) - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""27,43""","""0""","""-""","""111In,123I,99mTc"""
"""PARIS 15""","""75""","""75115""",&quot;CHU - GEORGES POMPIDOU EUROPEAN HOSPITAL (AP-HP) - SCINTIGRAPHY - PHYSIOLOGY - IMMUNOLOGY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""20""","""0""","""-""","&quot;18F,68Ga,125I,99mTc&quot;"
"""PARIS 12""","""75""","""75112""",&quot;CHU - SAINT-ANTOINE HOSPITAL (AP-HP) - RHIDOMAT LABORATORY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,15""","""0""","""-""","""125I"""
"""PARIS 10""","""75""","""75110""",&quot;CHU - SAINT-LOUIS HOSPITAL (AP-HP) - WASTE BAY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,9""","""0""","""-""","""111In,125I,99mTc"""
"""PARIS 20""","""75""","""75120""",&quot;CHU- TENON HOSPITAL (AP-HP) - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""4""","""0""","""-""","&quot;18F,68Ga,123I,99mTc,177Lu&quot;"
"""PARIS 14""","""75""","""75114""",&quot;CHU - COCHIN HOSPITAL - NUCLEAR MEDICINE - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""4""","""0""","""-""","&quot;18F,68Ga,123I,131I,99mTc,177Lu&quot;"
"""PARIS 10""","""75""","""75110""",&quot;LARIBOISIERE-FERNAND WIDAL HOSPITAL GROUP / LARIBOISIERE HOSPITAL (AP-HP) - NUCLEAR MEDICINE&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,51""","""0""","""-""","""111In,123I,169Er,201Tl,99mTc,90Y"""
"""PARIS 10""","""75""","""75110""",&quot;LARIBOISIERE-FERNAND WIDAL HOSPITAL GROUP / LARIBOISIERE HOSPITAL (AP-HP) - BIOCHEMISTRY - BIOLOGY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,7""","""0""","""-""","""125I"""
"""PARIS 05""","""75""","""75105""",&quot;INSTITUT CURIE - HOSPITAL - RADIOTHERAPY DEPARTMENT AND NUCLEAR MEDICINE DEPARTMENT&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,5""","""0""","""-""","&quot;192Ir,18F,123I,125I,99mTc&quot;"
"""ROUEN""","""76""","""76540""",&quot;ROUENNAIS SCINTIGRAPHIC IMAGING CENTER (CISR) - EUROPE CLINIC - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""3,012""","""0""","""-""","&quot;201Tl,99mTc&quot;"
"""ROUEN""","""76""","""76540""",&quot;ROUEN CHU - CHARLES NICOLLE HOSPITAL - RADIOANALYSIS LABORATORY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,9""","""0""","""-""","""125I"""
&quot;MONTIVILLIERS&quot;,"""76""","""76447""",&quot;SELARL HAVRAIS CENTER FOR NUCLEAR IMAGING - SCINTIGRAPHY&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""6,6""","""0""","""-""","&quot;123I,99mTc&quot;"
&quot;MEAUX&quot;,"""77""","""77284""",&quot;NUCLEAR MEDICINE CENTER (CMN) - NUCLEAR MEDECINE MEAUX&quot;,"""0""","""0""",&quot;DGD - Decrease in managed waste&quot;,&quot;VTC&quot;,&quot;DGD&quot;,"""0,5""","""0""","""-""","""18F,123I,201Tl,99mTc"""
